"Rule title","level","id (hayabusa_rule)"
"Potentially Suspicious Office Document Executed From Trusted Location","high","773a2339-22b1-7f0c-c821-a5831b6a43cc"
"Suspicious Runscripthelper.exe","medium","f93df83e-4e70-cffa-f5d8-2b7c77d7bb45"
"Winrar Execution in Non-Standard Folder","medium","91a429e4-2bb4-05ef-b164-545b86f9ba8e"
"HackTool - CrackMapExec Execution","high","a3bc9093-f23e-f622-8deb-a18609cc33d8"
"Windows Firewall Disabled via PowerShell","medium","bb0b061c-443d-7026-485e-32bd309fb7d9"
"Potentially Suspicious Windows App Activity","medium","101b11d6-0200-6a9a-daea-aaebf8b49bca"
"Read Contents From Stdin Via Cmd.EXE","medium","974c3659-4c63-c8c0-e3e1-1cedf5c38b24"
"Potentially Suspicious Call To Win32_NTEventlogFile Class","high","fdb2c7f2-63dc-72cd-5261-f3ab65d5d157"
"Suspicious Eventlog Clearing or Configuration Change Activity","high","676111e7-0d6f-b5f4-e267-6399b5052fdc"
"Changing Existing Service ImagePath Value Via Reg.EXE","medium","3c74726b-21b2-7edc-9091-a8cb4cd92eb0"
"Rundll32 InstallScreenSaver Execution","medium","86e778e7-ed84-5e14-0732-2e352101ac62"
"Process Proxy Execution Via Squirrel.EXE","medium","6acffd8c-96c9-9d3b-9d69-0e0f332209c3"
"Potential Crypto Mining Activity","high","c3538d2c-107c-a590-509c-957631b1eaf2"
"VeeamBackup Database Credentials Dump Via Sqlcmd.EXE","high","9a714c62-1669-9a37-eb23-3aca9c2ca26e"
"Arbitrary File Download Via GfxDownloadWrapper.EXE","medium","84707330-6ce4-b159-4432-712646f49a7b"
"Execution of Powershell Script in Public Folder","high","cc44ef1f-3f00-4bc6-c537-2858c567e845"
"PowerShell Set-Acl On Windows Folder","high","401fb350-d891-c9ac-1ba7-13d9cce53c20"
"Suspicious Active Directory Database Snapshot Via ADExplorer","high","89dbe2e8-d793-a90f-ede7-4e29c886f987"
"Potential Product Class Reconnaissance Via Wmic.EXE","medium","4bfb861e-7df2-1670-f8ba-15b3d32325bf"
"Possible Privilege Escalation via Weak Service Permissions","high","ae65ef8c-318b-89f9-30d3-1f3bcfab81e9"
"UEFI Persistence Via Wpbbin - ProcessCreation","high","1f9094b1-f522-539a-f715-fd13acf3cd22"
"Suspicious GrpConv Execution","high","bf85cbac-5a6f-8e8c-535a-0c786ee46919"
"Private Keys Reconnaissance Via CommandLine Tools","medium","6608cba0-3816-77a3-31ab-3b70c790f18c"
"Remote Access Tool - Team Viewer Session Started On Windows Host","low","6ea28a10-22c9-94e3-ecf6-cd29b8bc75bd"
"Potential PowerShell Execution Via DLL","high","52aeb4d7-4368-4da4-c717-f3b016a01d64"
"Use Of The SFTP.EXE Binary As A LOLBIN","medium","2211d14a-9a4c-d937-2a25-6428d586be6c"
"Potentially Suspicious Execution Of PDQDeployRunner","medium","26de0206-5a40-c902-6fcf-8ab280a45735"
"Execute Code with Pester.bat","medium","f9558484-5f9f-17f3-06a0-774afccc35e1"
"Unsigned AppX Installation Attempt Using Add-AppxPackage","medium","73845b5a-3c6f-eabe-4bcd-e9581c82d899"
"Invoke-Obfuscation STDIN+ Launcher","high","0b1a8cb5-34ab-b019-66ad-98f7c43bb8ff"
"Execution via WorkFolders.exe","high","f57976f9-310f-c36f-c17a-0efb253e7f94"
"Suspicious Rundll32 Execution With Image Extension","high","74dee6c8-810b-ae34-e12e-ab1a91355d18"
"Permission Misconfiguration Reconnaissance Via Findstr.EXE","medium","6cf859b8-6805-3164-4f58-acb0feb11cbf"
"Potential Process Execution Proxy Via CL_Invocation.ps1","medium","8b1a1dbd-8084-e219-f9ee-15c286aab6c9"
"Suspicious Process By Web Server Process","high","5bdc7357-a9e6-95bc-a7cd-c6e0022b3299"
"Kernel Memory Dump Via LiveKD","high","37cf7844-0508-0f79-123b-7bb4a92b5bf3"
"PowerShell Get-Process LSASS","high","0ac2cb1c-3284-c46e-dd61-1fd81302ad3c"
"Enumeration for Credentials in Registry","medium","9fc9be53-5de8-99c5-66a1-0045cf52ff03"
"Suspicious Git Clone","medium","87086e53-d522-cb93-c0a0-04cd9f2e91d3"
"Execution of Suspicious File Type Extension","medium","c063426c-1b9b-025d-71cc-5097a233285d"
"Unusual Parent Process For Cmd.EXE","medium","370b959a-526f-4355-c41d-8388206d423a"
"Powershell Defender Exclusion","medium","2138917f-b5cd-6181-bcf6-8039bc43c6a2"
"Gpresult Display Group Policy Information","medium","5c8771ec-db48-4d8e-8701-02680fde2531"
"Suspicious GUP Usage","high","cec3aeb1-8e95-5fa2-4566-9463115e48b2"
"Potential UAC Bypass Via Sdclt.EXE","medium","541e3fb5-f235-d13c-cd97-2e31f774193b"
"Suspicious Encoded And Obfuscated Reflection Assembly Load Function Call","high","37ebc902-d86f-808a-3790-0d2051db2e46"
"Potential Active Directory Enumeration Using AD Module - ProcCreation","medium","617ab1b8-544d-3774-60f6-7fcbd7612a8f"
"Change Default File Association Via Assoc","low","1adbdfce-5fe9-9717-cc78-42b380893e97"
"Potential Provlaunch.EXE Binary Proxy Execution Abuse","medium","0e400d25-3298-763d-1813-3fe64dbdb2b0"
"Execute Files with Msdeploy.exe","medium","c0cc4271-ed56-6236-e21a-e9db92f30d97"
"Scripting/CommandLine Process Spawned Regsvr32","medium","f4ef60dd-b493-97a1-92db-e8a8146be6a4"
"Webshell Hacking Activity Patterns","high","9ee3416d-660e-2be4-06ed-73f1dce70009"
"Suspicious PowerShell Parameter Substring","high","f0dcd1c8-56d8-8dd0-b4d1-4e8b9a04a6c6"
"File In Suspicious Location Encoded To Base64 Via Certutil.EXE","high","09f25420-43e9-2a11-7301-c1c851349604"
"Hiding User Account Via SpecialAccounts Registry Key - CommandLine","medium","314ca2e6-e324-0e58-b1e7-2d38858b534a"
"New User Created Via Net.EXE With Never Expire Option","high","11f0b956-1d1f-35ac-0745-953256f95462"
"Dumping Process via Sqldumper.exe","medium","38362740-fe8e-6e9d-79ad-a290fe8d5190"
"Suspicious Process Parents","high","226527e7-8837-a785-775d-0dfb86e3fa27"
"PsExec Service Child Process Execution as LOCAL SYSTEM","high","66033013-9870-9cb6-fd4b-54502ef0aa79"
"New Capture Session Launched Via DXCap.EXE","medium","502f2034-8929-9fd1-10fc-732a817671b7"
"Recon Information for Export with Command Prompt","medium","0aae20f4-4b90-f3db-47a1-d0032e30ccfd"
"HackTool - WinRM Access Via Evil-WinRM","medium","9493969e-1bc7-42fc-ede3-cbd493d3e20a"
"Use NTFS Short Name in Image","medium","c50000d8-b326-29d3-f4c2-7f15bb158633"
"Unmount Share Via Net.EXE","low","65bb4129-82c6-f4f5-d2e1-7089e8799d2e"
"File And SubFolder Enumeration Via Dir Command","low","d2fa11c1-82e2-42db-8f24-39f38b6ea6ba"
"Potential Product Reconnaissance Via Wmic.EXE","medium","22cc197f-f74f-a4e3-7021-a3b56dee5864"
"PUA - NirCmd Execution As LOCAL SYSTEM","high","3d973370-afd2-629f-985f-7e5ba8e42f71"
"PUA - Potential PE Metadata Tamper Using Rcedit","medium","ae609e1c-eb91-f3a5-50b2-e6d70abc4c8b"
"Suspicious Use of PsLogList","medium","22698f6a-6197-0acb-d0f8-39939e9af18f"
"PUA - Rclone Execution","high","a2dbf468-e91d-96e1-aaa1-d7a9e2cfb209"
"Potential Arbitrary DLL Load Using Winword","medium","eacb8d30-18b2-df70-fb8e-b5b8bb773983"
"Turla Group Commands May 2020","critical","01fbd572-ed21-128f-a6f8-33d5cd9c5dd4"
"Turla Group Lateral Movement","critical","43b8a8bc-fb6b-2385-d4a0-7efb8523c625"
"ZxShell Malware","critical","d0fd7844-3a95-dea8-af80-626b8fcf4e3f"
"Suspicious Sysmon as Execution Parent","high","8093c636-02d2-54cd-0170-9c7037dadfda"
"Potential CVE-2022-29072 Exploitation Attempt","high","04ed5400-e750-0076-db95-3a48baa00f30"
"Potential CVE-2022-22954 Exploitation Attempt - VMware Workspace ONE Access Remote Code Execution","medium","c673198f-36bd-eaf8-5986-f439d6b8c2a8"
"Potential CVE-2023-21554 QueueJumper Exploitation","high","a34c1c69-20be-c05f-9985-e8dfdd6387df"
"Serpent Backdoor Payload Execution Via Scheduled Task","high","aadf7b08-beb0-7b83-9155-bc9cf4ea77be"
"Hermetic Wiper TG Process Patterns","high","2a9fb7e5-5c2d-b57d-62d3-17245085abdc"
"Raspberry Robin Initial Execution From External Drive","high","f0eeba30-c955-c5ae-d78a-83e0f3a115ea"
"Potential Raspberry Robin Dot Ending File","high","228eed07-6e91-fd77-f72d-32e28f0a3739"
"Raspberry Robin Subsequent Execution of Commands","high","d14ca8ab-730c-d8b6-195c-9cd426d66a34"
"Emotet Loader Execution Via .LNK File","high","b5aa09e0-6b91-0111-57d5-0c7dd40b2208"
"MERCURY APT Activity","high","48adf0e2-62e3-9147-1be4-087852d3a4a5"
"Potential ACTINIUM Persistence Activity","high","08d5c383-090f-b317-6fdd-e815d17f2ab6"
"Kalambur Backdoor Curl TOR SOCKS Proxy Execution","high","073e0fdf-35a4-362b-a1c6-2b1b41c71231"
"Potential Exploitation of CVE-2024-37085 - Suspicious Creation Of ESX Admins Group","high","15644804-cc2a-8565-e214-eefd44105fed"
"Lummac Stealer Activity - Execution Of More.com And Vbc.exe","high","9dedfbb8-2cd0-ec0a-0822-0dee15d8a397"
"Kapeka Backdoor Persistence Activity","high","1dec77f2-6e9b-fc57-6fb4-0cca63a6f812"
"Kapeka Backdoor Execution Via RunDLL32.EXE","high","dd06aed2-9af7-db27-2695-f750b4a2aeb8"
"Potential Raspberry Robin CPL Execution Activity","high","4f3b55b9-3f7f-11c9-08ec-023ffed290a0"
"Potential KamiKakaBot Activity - Shutdown Schedule Task Creation","medium","1fc29c50-4d7c-1839-46c5-1d5346ece8fa"
"Potential KamiKakaBot Activity - Lure Document Execution","medium","ee52db74-7cf0-30dd-3b79-d7de7002360a"
"Forest Blizzard APT - Process Creation Activity","high","bdf164e3-a724-140c-60ba-88a87f1416e4"
"Potential APT FIN7 Exploitation Activity","medium","288761b1-1985-c83b-bafb-51f20cffc924"
"CVE-2023-38331 Exploitation Attempt - Suspicious WinRAR Child Process","high","1afd58da-cc18-91ca-c728-f9ead1f47317"
"CVE-2023-22518 Exploitation Attempt - Suspicious Confluence Child Process (Windows)","medium","b7a9b3d7-4d7a-c3f3-3d76-9b3c30db223c"
"Qakbot Regsvr32 Calc Pattern","high","7a1d5134-71db-5e78-20af-387288b261fe"
"Qakbot Uninstaller Execution","high","c5241d42-29a7-201c-7ad6-96648cc368c3"
"Qakbot Rundll32 Exports Execution","critical","15f0b692-9547-f109-f9cc-ac165a71dfdb"
"Potential Qakbot Rundll32 Execution","high","4cbce5db-f238-eaa5-7272-ed7b8122ded6"
"Qakbot Rundll32 Fake DLL Extension Execution","critical","28b6ad8c-6543-08dc-cc45-4088c5d03882"
"Griffon Malware Attack Pattern","critical","7d4d1b66-641e-c78a-a574-37e2658d3b05"
"Rorschach Ransomware Execution Activity","critical","76838840-9141-18d6-5182-11d8297d9574"
"Injected Browser Process Spawning Rundll32 - GuLoader Activity","high","aaa26b8b-7089-ddc7-6b3d-b0786555177e"
"COLDSTEEL RAT Anonymous User Process Execution","high","71791144-4c24-e133-0435-de80fac210a6"
"COLDSTEEL RAT Service Persistence Execution","critical","cbb04740-ed1c-9f93-63da-7f0564a3b403"
"Ursnif Redirection Of Discovery Commands","high","e1154da5-5e71-c3d4-e8b6-f6a18c1eaf54"
"DarkGate - User Created Via Net.EXE","high","2ea44b75-58f5-f91b-6aa1-6ff2c71bbb5a"
"DarkGate - Autoit3.EXE Execution Parameters","high","2d2fc033-17e9-53b1-ea07-7d2dde3b2a54"
"Potential Pikabot Infection - Suspicious Command Combinations Via Cmd.EXE","medium","2386a20f-b877-d41b-4f24-5561a8b788d2"
"Potential Pikabot Discovery Activity","high","4d7c1d43-5e75-8d5e-69ed-1a208dd23249"
"Potential Pikabot Hollowing Activity","high","36b7b5cb-6442-2a32-49bd-894a5b3ece4e"
"Pikabot Fake DLL Extension Execution Via Rundll32.EXE","high","465c812b-bb1a-4652-0a2a-5e9216ae9b5b"
"Rhadamanthys Stealer Module Launch Via Rundll32.EXE","medium","3a5c167a-3ba9-e261-65fb-e6f832c0b3f2"
"Potential SNAKE Malware Installation CLI Arguments Indicator","high","4597ab1c-27ca-a1fa-2aec-793a9478be04"
"Potential SNAKE Malware Installation Binary Indicator","high","4b4e4330-74b5-c191-3016-18ec0b0e8c15"
"Potential SNAKE Malware Persistence Service Execution","high","d5f802ef-a213-5704-405c-10cefe798d45"
"IcedID Malware Suspicious Single Digit DLL Execution Via Rundll32","high","28ffa72a-4fdf-40aa-4912-e53083a61f96"
"Diamond Sleet APT Process Activity Indicators","high","2e4649c0-d69b-e162-9c39-4d98600de98a"
"Potential APT Mustang Panda Activity Against Australian Gov","high","d2624d20-f715-94ca-56f5-47923dc797a2"
"PaperCut MF/NG Potential Exploitation","high","2a5d2c0f-578d-a591-f955-6a96069d7d9d"
"PaperCut MF/NG Exploitation Related Indicators","high","ebb92368-23b5-851f-104d-95a89838d948"
"Potential APT FIN7 Reconnaissance/POWERTRASH Related Activity","high","dc315390-7011-bb4e-751f-f08ecd3ca85d"
"Mint Sandstorm - Log4J Wstomcat Process Execution","high","bc808841-697e-7b11-dc93-e0c729b17e87"
"Mint Sandstorm - ManageEngine Suspicious Process Execution","critical","16662367-d8c5-c609-8ef7-131dda0a9ae9"
"Mint Sandstorm - AsperaFaspex Suspicious Process Execution","critical","4e26299f-1fd3-fa5e-1aad-a0c22275e7ae"
"Lace Tempest Cobalt Strike Download","high","9cf64f9c-ca0e-07b8-3d01-106dac73ef8b"
"Lace Tempest Malware Loader Execution","high","d7cc678c-bf6e-c88c-9c51-68ac731baa8b"
"Potential Compromised 3CXDesktopApp Update Activity","high","dfd05613-5afb-ff48-86b9-082194e9ae79"
"Potential Compromised 3CXDesktopApp Execution","high","35f3ea40-3ec2-86b1-9633-0a8230a46fc6"
"Potential Suspicious Child Process Of 3CXDesktopApp","high","55dc8b32-c836-8c99-848d-630c50764aeb"
"Peach Sandstorm APT Process Activity Indicators","high","ad6cf96f-fa18-2ab2-281f-bbffecb4ab3a"
"Exploit for CVE-2015-1641","critical","a13f506e-fac9-0e14-f1b5-1cfbe9c57e46"
"Droppers Exploiting CVE-2017-11882","critical","9e9587ab-f1e4-6415-6bc7-bd47066924ba"
"Exploit for CVE-2017-0261","medium","6beb9c36-3f8a-5de4-1979-7e2b1f7e6f27"
"Exploit for CVE-2017-8759","critical","cfbcf9de-6e1d-7197-68f5-3fc5226b6373"
"Potential PlugX Activity","high","57e6d496-927a-453c-36cf-2fece4eb81ae"
"Adwind RAT / JRAT","high","d37941e8-2688-f070-4a3d-ac1b76dec8d2"
"WannaCry Ransomware Activity","critical","56fadac1-9828-3743-02f7-df46e4e5a2b5"
"NotPetya Ransomware Activity","critical","f9a894d9-db42-b853-3caf-28fdb62fad98"
"Fireball Archer Install","high","016f9629-14c0-6760-6a57-2964982c53c5"
"Ps.exe Renamed SysInternals Tool","high","3f54c5d2-0fd9-2b17-f9e5-c2fa4ca101d7"
"Potential APT10 Cloud Hopper Activity","high","b0e856a7-d88c-046d-8874-70a60f6bd627"
"Lazarus System Binary Masquerading","high","c451e783-f3fc-738b-e5fb-e40879c5804a"
"Potential BearLPE Exploitation","high","def2ec32-0d35-d282-5265-940ec8847ce0"
"Exploiting CVE-2019-1388","critical","7ff9b9f2-a79d-029b-9d23-1335adb7098c"
"Potential QBot Activity","critical","178d305a-d6f0-baf2-b49b-89ffaddc2ca1"
"Formbook Process Creation","high","588be409-8e98-409a-a4ef-4cccc7b7e865"
"LockerGoga Ransomware Activity","critical","9dc3524d-8444-15f1-bde6-e060f0050e94"
"Potential Baby Shark Malware Activity","high","c368d44f-914c-dda1-79ca-a54a155c8491"
"Potential Dtrack RAT Activity","critical","39724b62-2e68-3ffc-c675-c018f6c9ce11"
"Potential Snatch Ransomware Activity","high","14cb4558-9252-130c-f8d4-6662b6f951ef"
"Potential Ryuk Ransomware Activity","high","d7037073-136c-baf0-a9d7-cb2c03fcd245"
"Potential Dridex Activity","critical","e23a9ec2-a8a3-badf-e230-fcbe8cf7f86e"
"Potential Emotet Activity","high","399756bd-2003-82b3-c6c6-ab44d1516146"
"Equation Group DLL_U Export Function Load","critical","26d86e32-1dec-3706-ae72-6314e702cb7e"
"Operation Wocao Activity","high","5a419751-992b-77c8-867f-49e5097ecddd"
"Mustang Panda Dropper","high","5951b1c5-52a0-6011-73e8-d5feb1c407fb"
"APT31 Judgement Panda Activity","critical","95e7263a-c0ff-b3c4-7947-3f452d58d181"
"Potential APT-C-12 BlueMushroom DLL Load Activity Via Regsvr32","medium","c3a27568-59dc-1d9d-e90f-dd041655ebdf"
"Potential EmpireMonkey Activity","high","88973540-d514-9331-f28d-73a9e8f21ac1"
"Potential Russian APT Credential Theft Activity","critical","3743899d-8da9-a497-6649-9838de358f7e"
"Suspicious RazerInstaller Explorer Subprocess","high","4a49be77-9768-f48f-06ff-6670c49744f2"
"Serv-U Exploitation CVE-2021-35211 by DEV-0322","critical","e40fd714-eaab-3ce4-3a3d-de697f78ed6a"
"Potential CVE-2021-44228 Exploitation Attempt - VMware Horizon","high","88ad8420-1fd5-6e62-470b-6eaad464d86d"
"Potential CVE-2021-41379 Exploitation Attempt","critical","963ed93f-0486-5cc3-afc2-caa06ef8b627"
"Potential Exploitation Attempt From Office Application","high","00676efc-2e92-d9a5-446a-9ba1c79c4e85"
"Potential CVE-2021-40444 Exploitation Attempt","high","8e5b10ed-ce69-5075-d3d8-fbb3de65ff2f"
"Potential CVE-2021-26857 Exploitation Attempt","high","ccdd2798-8320-c919-4e0d-210c344a3f2e"
"Potential SystemNightmare Exploitation Attempt","critical","4084760d-7ac7-aa67-d486-64383ae4b98e"
"Potential Atlassian Confluence CVE-2021-26084 Exploitation Attempt","high","8c7a964a-71e9-b30a-6637-7a43c307510a"
"DarkSide Ransomware Pattern","critical","29b10082-a29d-5f77-a7da-8ef6d105ab32"
"Potential Goofy Guineapig Backdoor Activity","high","0704ac61-5014-80cc-4899-419448a02edf"
"Potential Goofy Guineapig GoolgeUpdate Process Anomaly","high","f4ecb52a-58a8-1b58-2edc-0d083d0df505"
"Small Sieve Malware CommandLine Indicator","high","d0813182-98c0-431d-4f35-12d9dc087b3b"
"Potential Devil Bait Malware Reconnaissance","high","35938479-283e-16c7-ff2a-78b5f267f8f6"
"Potential BlackByte Ransomware Activity","high","de11bbb4-9429-4ee9-9039-d71a174c512e"
"Pingback Backdoor Activity","high","2efc692b-49f5-1d23-c6ca-3e4e63d3026c"
"Potential Conti Ransomware Activity","critical","0f5f5afd-9d5f-a6e0-5374-15a232233275"
"Conti Volume Shadow Listing","high","cff3f656-4a93-c909-b0a0-0cbc53341fe8"
"Potential Conti Ransomware Database Dumping Activity Via SQLCmd","high","ba261ff0-33d7-32ab-4a68-618467284009"
"Conti NTDS Exfiltration Command","high","458bad33-8cea-bc4b-b0f7-24a975aae847"
"HAFNIUM Exchange Exploitation Activity","critical","be68dda9-dcd8-3f19-1263-fb0ec5c4f624"
"REvil Kaseya Incident Malware Patterns","critical","a8018a36-765e-3a40-8a76-cc0bc318f8d6"
"SOURGUM Actor Behaviours","high","9c814658-2890-e222-15ec-41330fd1fad0"
"Exploited CVE-2020-10189 Zoho ManageEngine","high","f1b3071f-b77b-96a1-d05e-bd72395cb10c"
"Suspicious PrinterPorts Creation (CVE-2020-1048)","high","c0043e8b-196f-b024-cb7f-b2a96354e011"
"Exploitation Attempt Of CVE-2020-1472 - Execution of ZeroLogon PoC","high","2160db68-9836-29f5-6e25-0d0c4c7b2f55"
"DNS RCE CVE-2020-1350","critical","6f871e64-9f5d-28c7-fbcd-63ebfc7df770"
"Blue Mockingbird","high","f6378d07-9103-4e8d-742c-4c622112632a"
"Potential Maze Ransomware Activity","critical","e3ea1348-79be-c569-ad0a-4aadcc5cc216"
"Potential Ke3chang/TidePool Malware Activity","high","761c2906-a130-f6d9-4b0f-4935ac76ab80"
"Potential Emotet Rundll32 Execution","critical","aeae16e2-a1e2-dc9e-0228-60755dd9c6b7"
"EvilNum APT Golden Chickens Deployment Via OCX Files","critical","dbe85609-2e67-6297-cb1d-faed3bebc059"
"Greenbug Espionage Group Indicators","critical","66a8b7b5-8783-4815-24bb-0ad1640f23f3"
"Winnti Malware HK University Campaign","critical","3f469afc-3a19-1d2e-3bb7-e4d0e8354880"
"Winnti Pipemon Characteristics","critical","a972ef92-1911-1a94-01aa-d73223ffb539"
"Lazarus Group Activity","critical","2e608159-dacf-a4b9-091f-28534c9424d3"
"Suspicious VBScript UN2452 Pattern","high","c95593ac-8717-262b-cedb-792a55e2bd26"
"UNC2452 Process Creation Patterns","high","4a5b4327-68a3-c67b-3a03-2e238380c196"
"UNC2452 PowerShell Pattern","critical","bd234da4-9181-62b1-7db3-48a5f00642b0"
"TAIDOOR RAT DLL Load","high","d560b276-ce03-f4a8-6672-12ce7b5c62b9"
"Elise Backdoor Activity","critical","9a9b4771-3b2e-300a-c13e-e54163eef05a"
"APT27 - Emissary Panda Activity","critical","be49803e-4da4-cf35-ee6c-374478bf4232"
"Potential MuddyWater APT Activity","high","0f27e458-cb56-857e-1e9a-630975f5984a"
"Defrag Deactivation","medium","e014543f-e989-3ed6-8927-b5f70f0fb598"
"Sofacy Trojan Loader Activity","high","8b5c9860-1038-cd29-e1fe-e5ebcf52d6f0"
"APT29 2018 Phishing Campaign CommandLine Indicators","critical","a9a106d5-22d5-d9b2-c10f-60f4cd7e055d"
"TropicTrooper Campaign November 2018","high","cf360c1a-7d6f-5e83-28e6-2a8388debb83"
"OilRig APT Activity","critical","18831824-9288-e5da-ec10-093f213d54b3"
"Hurricane Panda Activity","high","6c99d057-c73c-6771-1c7f-a352debc5b84"
"Windows Update Client LOLBIN","high","a1901cc9-34ea-0ae3-68a7-07397e0d8338"
"New Lolbin Process by Office Applications","high","0fce2028-5a0d-536d-eafa-a00a85f184be"
"Stop Or Remove Antivirus Service","high","6ddd7376-3f18-f83d-1e75-58189e39abf1"
"SyncAppvPublishingServer Execution to Bypass Powershell Restriction","medium","62e3a364-8fcf-5d67-d080-27c37fade654"
"Base64 Encoded Listing of Shadowcopy","high","13aab741-9ea4-27bf-57c1-aac004da4b9f"
"Suspicious Cmd Execution via WMI","medium","83f40f59-3ad9-6e41-f40d-b0c6cba08720"
"Suspicious Bitstransfer via PowerShell","medium","dc28bbe4-14ec-d765-8514-2ff2ff532e24"
